Speed,Strength,Lightning,Wind,Water,Fire,summ
"3,88","3,19","8,46","6,72","4,53","8,77","35,55"
"0,03","6,58","0,70","4,34","5,64","3,75","21,04"
"7,55","3,84","6,98","3,53","2,04","8,23","32,17"
"1,78","3,17","8,23","3,71","4,63","8,30","29,82"
"5,32","5,13","4,43","0,37","4,35","8,05","27,65"
"2,97","2,83","4,00","7,51","2,36","3,00","22,67"
"3,05","6,74","5,79","1,05","4,98","5,17","26,78"
"3,16","8,51","1,16","4,34","1,69","4,10","22,96"
"8,15","4,21","4,82","6,60","5,12","6,37","35,27"
"1,86","0,77","4,02","8,52","5,58","6,18","26,93"
"4,75","6,98","8,57","6,73","0,95","5,61","33,59"
"2,93","6,34","4,43","4,07","3,05","3,06","23,88"
"5,44","2,01","1,91","8,12","3,77","3,85","25,10"
"0,05","5,89","4,68","3,47","3,09","2,11","19,29"
"8,25","0,78","5,36","0,14","7,06","5,70","27,29"
"0,79","0,85","8,27","1,44","4,59","8,37","24,31"
"0,21","2,61","2,39","6,17","6,58","2,47","20,43"
"4,30","3,14","1,03","0,79","5,21","0,82","15,29"
"3,61","4,87","2,74","8,64","1,27","4,15","25,28"
"6,26","4,05","4,00","5,53","3,69","1,21","24,74"
"6,04","0,05","1,04","0,23","3,97","7,96","19,29"
"2,13","3,22","0,45","8,97","1,86","5,69","22,32"
"7,84","4,91","0,10","8,23","7,00","8,42","36,50"
"0,30","6,16","7,57","8,26","2,61","3,90","28,80"
"7,15","1,69","0,92","2,61","3,85","6,25","22,47"
"6,56","3,61","4,67","3,96","4,98","1,53","25,31"
"8,66","1,69","1,32","3,36","4,17","7,52","26,72"
"7,73","6,85","4,09","7,66","6,03","8,81","41,17"
"1,67","5,41","1,66","7,34","0,80","8,97","25,85"
"2,58","1,21","0,55","1,42","2,62","7,18","15,56"
"1,71","8,07","5,98","0,99","0,49","0,58","17,82"
"5,41","4,18","0,36","4,26","0,37","7,05","21,63"
"4,27","6,97","3,90","6,45","7,68","7,65","36,92"
"1,68","7,91","6,61","3,13","2,33","3,56","25,22"
"0,47","8,71","7,03","4,16","0,38","8,97","29,72"
"3,89","5,94","4,70","2,81","1,42","8,98","27,74"
"1,43","0,95","5,35","2,62","7,45","8,67","26,47"
"6,82","4,25","0,42","7,77","2,12","8,79","30,17"
"4,29","5,92","0,63","6,73","1,99","5,61","25,17"
"7,50","5,74","8,53","6,44","0,56","5,56","34,33"
"7,57","2,72","4,71","6,93","6,04","1,35","29,32"
"5,68","1,96","6,52","8,88","0,79","1,60","25,43"
"4,98","2,68","2,51","0,88","7,47","5,02","23,54"
"3,21","4,59","5,95","7,27","1,79","6,44","29,25"
"8,30","1,98","2,72","4,55","7,85","8,38","33,78"
"7,07","6,24","2,77","0,60","1,85","3,16","21,69"
"7,83","0,84","0,91","1,99","0,82","8,19","20,58"
"1,84","8,46","0,98","5,37","0,30","1,95","18,90"
"0,98","8,85","0,87","1,13","0,91","7,88","20,62"
"0,87","4,23","3,61","0,66","7,72","2,00","19,09"
"1,69","8,50","6,85","5,80","7,26","0,43","30,53"
"7,08","4,64","2,76","4,70","1,56","8,89","29,63"
"3,49","8,23","4,92","0,15","1,13","4,29","22,21"
"1,57","1,12","2,09","3,47","3,06","8,40","19,71"
"7,94","2,18","8,54","4,35","5,68","7,51","36,20"
"4,09","1,74","3,02","0,17","8,82","7,68","25,52"
"1,22","2,75","6,40","8,65","5,18","5,52","29,72"
"2,33","7,01","0,08","5,28","8,51","6,38","29,59"
"7,21","0,81","0,71","1,15","5,04","2,48","17,40"
"2,04","6,30","0,61","2,33","8,40","8,79","28,47"
"8,38","2,82","0,82","4,64","4,22","0,00","20,88"
"7,63","0,55","1,74","8,24","1,89","3,44","23,49"
"5,67","8,94","5,09","6,15","3,15","5,71","34,71"
"0,89","6,78","1,40","6,49","0,11","7,50","23,17"
"7,92","2,02","5,16","7,67","1,35","7,47","31,59"
"3,08","5,79","3,72","8,20","4,08","8,22","33,09"
"1,46","4,11","2,36","7,95","1,82","0,00","17,70"
"5,64","7,09","0,62","8,18","1,75","5,02","28,30"
"3,93","8,86","8,42","8,30","3,53","8,39","41,43"
"2,06","5,42","3,64","3,62","7,70","8,60","31,04"
"0,66","4,51","2,28","2,05","6,86","4,45","20,81"
"3,06","4,34","1,33","2,70","2,14","6,33","19,90"
"6,59","8,32","0,82","7,61","0,54","7,70","31,58"
"9,00","0,73","7,21","5,34","0,20","8,16","30,64"
"2,41","4,75","5,65","8,90","2,28","2,95","26,94"
"4,37","8,91","1,61","5,38","0,34","8,11","28,72"
"0,63","2,37","6,47","2,08","1,11","7,17","19,83"
"4,37","8,55","1,73","2,46","5,63","1,22","23,96"
"6,15","0,24","0,53","1,10","7,45","5,91","21,38"
"4,74","0,32","0,84","5,88","2,60","5,81","20,19"
"4,04","7,96","5,29","7,05","1,65","7,58","33,57"
"2,03","8,11","1,12","5,51","1,98","6,62","25,37"
"3,13","2,72","8,10","0,33","2,08","8,83","25,19"
"5,79","4,91","4,07","7,84","5,43","8,85","36,89"
"1,06","2,76","7,33","0,15","0,27","5,78","17,35"
"6,99","3,57","7,22","7,36","0,22","1,07","26,43"
"4,62","5,97","7,79","7,30","4,54","6,76","36,98"
"5,53","4,62","5,30","2,02","7,35","0,23","25,05"
"3,50","1,42","0,30","4,60","1,12","8,91","19,85"
"4,88","8,62","4,99","4,60","3,41","6,86","33,36"
"4,00","5,39","2,97","1,25","5,54","2,92","22,07"
"1,81","7,36","3,26","3,75","5,97","8,07","30,22"
"5,78","2,91","8,97","1,19","3,27","2,45","24,57"
"7,29","0,74","7,09","6,64","0,95","1,86","24,57"
"5,25","3,93","6,72","7,93","2,08","7,58","33,49"
"6,62","5,13","4,81","7,07","7,02","2,53","33,18"
"4,14","4,16","3,85","2,08","3,58","0,66","18,47"
"7,64","6,45","6,62","6,28","0,24","6,64","33,87"
"4,92","8,82","1,91","1,38","3,35","4,74","25,12"
"8,85","2,54","6,65","2,25","3,41","7,68","31,38"
"8,10","3,65","7,59","5,93","7,44","1,64","34,35"
"6,72","6,67","2,88","6,79","1,89","7,94","32,89"
"4,00","8,98","7,50","0,53","1,76","7,02","29,79"
"3,73","1,05","4,44","4,61","5,55","4,66","24,04"
"7,09","5,92","4,01","2,55","4,96","7,17","31,70"
"6,24","2,51","0,61","5,45","8,30","3,87","26,98"
"5,42","7,90","7,91","3,41","0,58","2,09","27,31"
"5,19","8,89","5,84","3,62","5,93","1,17","30,64"
"0,93","6,86","6,01","5,30","8,64","7,21","34,95"
"6,36","4,43","3,85","4,54","6,96","0,09","26,23"
"4,65","5,13","4,09","3,51","2,17","6,34","25,89"
"0,38","0,00","4,80","8,79","1,68","7,64","23,29"
"2,27","0,15","3,90","6,83","3,34","7,39","23,88"
"5,44","7,00","0,22","8,99","3,99","4,90","30,54"
"4,49","2,65","0,40","3,72","0,62","8,10","19,98"
"1,87","8,12","5,49","7,60","2,55","2,58","28,21"
"0,53","4,87","3,58","6,84","2,26","3,44","21,52"
"3,25","5,73","4,05","0,81","6,31","8,88","29,03"
"1,49","3,36","8,52","8,96","9,00","4,34","35,67"
"7,57","7,76","4,45","8,81","6,05","1,37","36,01"
"8,28","4,73","2,48","2,44","1,77","5,90","25,60"
"0,16","6,23","4,71","7,66","0,49","7,42","26,67"
"7,33","1,72","1,04","0,35","1,72","5,57","17,73"
"4,72","8,39","5,70","0,52","2,55","6,28","28,16"
"6,17","1,06","0,61","4,37","5,05","6,44","23,70"
"8,12","7,34","1,92","5,60","4,83","3,61","31,42"
"2,54","2,09","4,86","3,35","8,94","2,27","24,05"
"4,77","6,22","7,95","4,93","4,10","1,89","29,86"
"5,87","4,55","3,15","1,01","2,29","7,92","24,79"
"1,11","1,90","1,47","7,39","2,35","2,43","16,65"
"6,27","8,99","5,97","1,39","0,83","5,13","28,58"
"6,35","2,00","1,21","6,94","6,57","1,82","24,89"
"3,12","6,59","8,87","1,37","5,82","8,47","34,24"
"7,92","6,79","3,49","0,04","1,63","4,29","24,16"
"8,80","1,31","0,59","5,20","2,06","7,73","25,69"
"7,31","8,23","1,83","5,80","3,71","7,29","34,17"
"2,22","3,39","4,72","2,92","7,16","8,40","28,81"
"3,10","3,32","8,00","2,85","2,84","8,79","28,90"
"0,57","0,33","8,80","6,55","3,33","8,87","28,45"
"5,78","6,27","4,50","2,75","8,27","3,28","30,85"
"1,11","0,41","8,91","0,34","8,71","7,80","27,28"
"8,95","0,91","2,36","6,48","5,24","8,81","32,75"
"4,11","4,91","2,54","7,22","0,52","2,80","22,10"
"6,69","7,48","1,06","3,84","4,75","7,61","31,43"
"3,04","2,16","2,80","0,07","0,87","5,70","14,64"
"7,25","5,41","1,39","4,17","4,23","4,98","27,43"
"8,44","4,74","5,45","8,33","1,00","6,67","34,63"
"4,14","7,15","6,85","6,75","7,90","2,36","35,15"
"2,29","5,68","2,75","0,94","0,55","3,61","15,82"
"8,90","8,85","8,47","7,81","3,58","5,82","43,43"
"7,07","2,49","6,88","8,01","3,06","0,59","28,10"
"8,68","4,83","6,40","5,82","1,20","5,73","32,66"
"3,21","1,90","4,61","2,95","5,45","4,11","22,23"
"3,87","4,54","1,77","0,05","1,36","4,19","15,78"
"3,51","6,48","6,39","0,91","0,37","2,67","20,33"
"3,18","4,84","2,18","3,45","0,65","0,63","14,93"
"4,40","7,71","7,29","1,60","4,69","8,51","34,20"
"1,17","1,03","4,76","5,06","3,32","1,44","16,78"
"3,66","5,81","0,71","1,35","8,89","6,28","26,70"
"6,74","2,40","0,85","7,70","1,39","5,83","24,91"
"7,19","8,73","0,34","4,29","4,76","7,26","32,57"
"1,41","7,72","8,47","2,86","7,06","7,46","34,98"
"8,82","3,14","1,97","2,44","3,36","8,35","28,08"
"8,42","0,35","7,82","2,51","4,55","3,21","26,86"
"2,75","4,40","2,47","7,10","2,89","7,13","26,74"
"3,51","5,20","5,55","4,91","5,63","4,36","29,16"
"7,86","2,89","5,10","5,99","7,82","7,83","37,49"
"7,53","3,04","2,54","1,47","6,64","6,04","27,26"
"0,74","5,94","0,06","4,38","1,81","0,74","13,67"
"8,28","3,12","8,93","2,92","5,05","0,89","29,19"
"6,86","1,33","8,29","2,06","7,68","6,58","32,80"
"8,34","8,73","7,49","5,06","6,42","5,82","41,86"
"3,95","6,97","3,69","6,61","6,97","1,69","29,88"
"0,25","0,88","0,87","2,62","1,10","7,73","13,45"
"8,79","4,14","5,60","7,36","1,45","2,93","30,27"
"3,87","6,49","3,35","3,55","0,49","4,64","22,39"
"1,66","7,00","5,73","6,32","4,06","0,73","25,50"
"2,50","6,37","8,42","8,42","0,79","7,42","33,92"
"7,82","6,15","7,27","0,79","2,23","8,01","32,27"
"5,85","6,60","6,70","0,41","0,21","6,26","26,03"
"0,33","0,03","1,49","4,98","3,36","7,54","17,73"
"2,57","0,18","6,57","0,48","1,92","4,36","16,08"
"5,15","5,38","6,09","7,38","0,49","0,95","25,44"
"0,95","4,52","4,71","8,62","5,88","5,00","29,68"
"3,68","1,69","3,94","6,31","1,56","5,61","22,79"
"1,68","5,81","6,84","0,81","8,15","6,55","29,84"
"5,89","1,33","4,69","4,89","6,42","2,80","26,02"
"1,98","5,42","6,83","1,28","3,11","3,47","22,09"
"4,14","4,37","4,15","6,83","5,36","2,87","27,72"
"5,99","0,19","3,31","1,23","2,64","7,85","21,21"
"6,00","3,21","8,31","7,17","8,00","6,44","39,13"
"1,09","4,28","5,02","3,02","2,54","1,83","17,78"
"7,56","1,70","6,32","1,68","3,11","8,27","28,64"
"6,50","3,51","8,64","8,47","6,44","3,36","36,92"
"3,39","7,37","7,09","5,56","3,45","5,86","32,72"
"7,03","7,57","6,44","3,18","6,82","7,26","38,30"
"1,69","8,59","5,19","4,46","3,82","6,47","30,22"
"2,80","6,96","6,80","0,47","8,21","0,41","25,65"
"0,44","1,97","0,46","3,02","7,70","3,53","17,12"
"0,74","1,60","1,19","3,38","7,46","0,53","14,90"
"6,23","4,55","0,52","2,25","7,53","6,59","27,67"
"1,28","1,27","6,22","5,29","4,13","7,05","25,24"
"4,55","8,41","7,84","3,04","4,26","2,96","31,06"
"7,70","0,91","1,01","1,00","5,71","3,25","19,58"
"8,36","6,10","6,46","1,09","7,76","3,59","33,36"
"1,09","8,48","5,32","6,89","5,26","0,14","27,18"
"2,29","1,01","6,93","7,51","6,66","1,27","25,67"
"1,79","5,95","1,21","1,77","5,43","5,35","21,50"
