Speed,Strength,Lightning,Wind,Water,Fire,summ
"0,63","5,09","7,81","1,49","0,05","0,18","15,25"
"0,63","6,8","7,63","0,13","3,08","5,24","23,51"
"0,63","5,58","0,51","3,42","0,68","6,21","17,03"
"0,63","0,38","4,96","8,79","2,62","8,37","25,75"
"0,63","5,09","7,81","1,49","0,05","0,18","15,25"
"0,63","2,37","6,47","2,08","1,11","7,17","19,83"
"0,62","4,91","7,03","1,9","5,47","4,68","24,61"
"0,62","7,9","5,2","0,19","5,85","7,55","27,31"
"0,62","4,91","7,03","1,9","5,47","4,68","24,61"
"0,62","1,3","8,27","1,93","0,41","1,18","13,71"
"0,61","7,15","7,61","7,03","7,11","2,32","31,83"
"0,61","5,23","2,33","5,6","2,86","8,19","24,82"
"0,61","4,43","8,26","6,89","6,84","1,26","28,29"
"0,61","6,16","1,75","7,2","1,45","1,2","18,37"
"0,61","8,49","6,38","3,16","7,53","2,74","28,91"
"0,61","6,03","5,53","7,26","0,95","0,73","21,11"
"0,61","6,31","0,17","8,42","6,18","1,61","23,3"
"0,61","6,65",5,"8,97","0,59","8,7","30,52"
"0,61","7,12","0,83","8,62","3,1","1,29","21,57"
"0,61","7,43","6,48","0,14","0,1","5,26","20,02"
"0,6","8,49","2,96","0,37","5,61","0,51","18,54"
"0,6","3,19","3,8","4,7","1,88","6,03","20,2"
"0,6","7,54","2,94","7,86","4,24","2,06","25,24"
"0,6","4,84","7,91","0,69","2,09","3,49","19,62"
"0,59","6,29","2,91","8,32","7,4","5,04","30,55"
"0,58","5,63","0,38","6,87","7,2","3,37","24,03"
"0,58","7,56","1,4","1,24","0,58","0,95","12,31"
"0,58","0,03","1,19","7,47","6,21","1,25","16,73"
"0,57","0,33","8,8","6,55","3,33","8,87","28,45"
"0,57","3,24","8,79","6,61","8,6","0,16","27,97"
"0,57","7,35","2,21","3,66","2,98","0,54","17,31"
"0,55","8,44","8,29","8,7","7,01","8,23","41,22"
"0,55","5,16","0,52","4,59","1,53","5,97","18,32"
"0,55","6,15","0,5","0,27","5,37","2,77","15,61"
"0,55","2,77","1,01","3,54","1,38","8,51","17,76"
"0,54","5,02","7,57","8,36","6,76","7,4","35,65"
"0,54","4,32",5,"8,22","7,02","7,77","32,87"
"0,54","0,93","6,47","8,72","2,03","8,48","27,17"
"0,53","7,59","8,33","1,8","5,1","5,31","28,66"
"0,53","4,56","7,9","2,11","5,85","5,37","26,32"
"0,53","4,62","1,31","5,62","6,29","5,76","24,13"
"0,53","6,98","5,05","3,18","8,84","8,98","33,56"
"0,53","0,52","3,69","4,43","2,91","6,61","18,69"
"0,53","3,3","2,65","6,5","1,21","2,53","16,72"
"0,53","4,87","3,58","6,84","2,26","3,44","21,52"
"0,52","0,8","8,93","0,67","5,32","2,75","18,99"
"0,52","7,27","0,28","5,94","8,61","5,86","28,48"
"0,52","5,82","6,11","7,74","1,98","5,68","27,85"
"0,5","0,77","0,9","3,32","6,93","7,24","19,66"
"0,5","8,69","0,37","7,77","0,11","7,27","24,71"
"0,5","7,91","4,25","1,63","0,57","3,36","18,22"
"0,48","4,86","6,41","3,33","5,26","2,18","22,52"
"0,47","3,41","7,15","5,75","3,1","7,6","27,48"
"0,47","8,71","7,03","4,16","0,38","8,97","29,72"
"0,47","1,53","8,41","3,52","5,03","3,79","22,75"
"0,47","8,71","7,03","4,16","0,38","8,97","29,72"
"0,46","5,16","4,05","7,07","7,21","8,01","31,96"
"0,46","8,92","0,62","5,36","0,09","6,06","21,51"
"0,45","5,9","8,71","0,89","4,31","7,91","28,17"
"0,44","7,5","1,93","3,31","1,45","4,15","18,78"
"0,44","2,14","1,01","7,65","0,16","7,21","18,61"
"0,44","2,27","0,54","4,01","3,41","0,49","11,16"
"0,44","1,97","0,46","3,02","7,7","3,53","17,12"
"0,43","8,9","0,34","7,42","3,37","7,84","28,3"
"0,42",7,"8,29","5,77","2,32","4,41","28,21"
"0,41","8,1","0,78","6,06",0,"3,45","18,8"
"0,41","0,75","5,94","4,69","2,09","8,66","22,54"
"0,41","3,99","5,38","2,18","0,31","8,73",21
"0,41","0,22","8,95","8,41","4,09","6,3","28,38"
"0,41","6,52","2,37","2,4","6,46","1,46","19,62"
"0,4","2,71","6,39","5,31","2,09","8,7","25,6"
"0,4","6,48","4,53","1,77","1,07","6,03","20,28"
"0,4","5,53","7,11","0,86","8,36","2,3","24,56"
"0,4","6,54","1,59","5,14","2,66","4,93","21,26"
"0,39","6,03","3,64","7,03","0,85","8,02","25,96"
"0,39","7,54","0,37","4,65","8,86","5,37","27,18"
"0,39","7,36","7,04","4,85","7,11","6,89","33,64"
"0,39","8,22","2,79","0,4","0,05","6,72","18,57"
"0,39","2,92","4,74","4,24","6,84","2,57","21,7"
"0,38","2,63","3,26","2,75","8,01","2,43","19,46"
"0,38","6,25","8,22","8,49","1,12","0,41","24,87"
"0,38",0,"4,8","8,79","1,68","7,64","23,29"
"0,37","7,2","0,07","1,96","8,45","7,14","25,19"
"0,37","2,85","1,03","1,66","2,64","5,92","14,47"
"0,37","4,69","6,13","0,48","2,2","2,64","16,51"
"0,37","7,8","4,05","0,07","6,94","7,51","26,74"
"0,37","1,45","6,43","6,93","8,19","4,95","28,32"
"0,36","1,96","8,94","7,98","2,48","7,29","29,01"
"0,35","3,44","0,83","6,27","7,94","8,34","27,17"
"0,35","8,16","8,98","0,15","3,89","4,58","26,11"
"0,35","5,54","1,71","5,32","1,04","8,64","22,6"
"0,35","7,53","5,99","3,84","4,27","0,79","22,77"
"0,34","5,33","2,6","3,84","8,64","2,11","22,86"
"0,34","0,57","1,42","5,66","6,33","7,97","22,29"
"0,34","3,78","5,35","8,18","7,53","2,05","27,23"
"0,33","1,75","7,23","3,62","3,39","6,66","22,98"
"0,33","1,19","6,69","8,54","1,87","8,44","27,06"
"0,33","0,03","1,49","4,98","3,36","7,54","17,73"
"0,33","7,76","4,26","7,41","1,99","1,84","23,59"
"0,32","6,1","4,3","2,32","1,8","7,16",22
"0,31","4,26","0,7","1,24","6,15","4,57","17,23"
"0,31","1,94","3,18","3,09","5,56","2,81","16,89"
"0,3","7,25","7,24","6,85","1,17","1,03","23,84"
"0,3","7,03","1,83","4,18","4,83","1,17","19,34"
"0,3","6,16","7,57","8,26","2,61","3,9","28,8"
"0,3","3,26","7,15","6,07","1,75","8,57","27,1"
"0,29","8,99","1,43","1,51","7,16","3,81","23,19"
"0,29","3,99","5,8","2,89","6,32","1,53","20,82"
"0,29","1,43","1,74","5,51","8,2","5,71","22,88"
"0,29","7,81","2,54","3,91","6,88","4,92","26,35"
"0,29","5,47","1,07","6,41","6,46","6,25","25,95"
"0,28","8,87","7,44","8,04","6,3","8,08","39,01"
"0,28","3,53","0,08","6,05","1,31","8,35","19,6"
"0,27","1,02","1,79","3,15","3,25","6,83","16,31"
"0,27","2,56","3,19","3,99","7,33","0,07","17,41"
"0,27",9,"7,15","1,43","5,61","0,75","24,21"
"0,27","8,32","5,5","2,08","3,61","5,69","25,47"
"0,27","0,1","4,37","2,17","0,06","8,2","15,17"
"0,27","7,73","1,76","4,2","2,97","0,52","17,45"
"0,26","8,6","4,19","7,62","3,37","5,68","29,72"
"0,26","3,89","4,45","2,98","3,09","8,07","22,74"
"0,25","2,08","0,88","2,73","4,92","8,98","19,84"
"0,25","0,88","0,87","2,62","1,1","7,73","13,45"
"0,25","8,45","3,46","3,66","7,1","2,35","25,27"
"0,23","8,58","2,88","2,07","2,21","8,03",24
"0,23","8,88","2,8","1,78","8,26","3,99","25,94"
"0,23","2,17","0,69","1,43","6,16","6,42","17,1"
"0,23","3,39","1,41","7,23","1,33","8,85","22,44"
"0,22","1,26","1,93","8,89","8,72","8,98",30
"0,22","2,64","8,22","0,05","0,38","3,22","14,73"
"0,22","8,93","3,2","2,09","6,94","2,76","24,14"
"0,22","4,31","1,84","3,36","5,64","3,37","18,74"
"0,22","0,81","2,99","8,49","3,81","5,59","21,91"
"0,22","2,36","6,74","2,36","2,18","3,39","17,25"
"0,22","5,44","1,29","8,73","1,31","2,92","19,91"
"0,22","5,06","0,74","6,66","8,29","4,19","25,16"
"0,21","0,99","5,07","1,63","6,36","1,36","15,62"
"0,21","7,39","8,8","7,44","4,99","7,98","36,81"
"0,21","2,61","2,39","6,17","6,58","2,47","20,43"
"0,21","0,59","4,13","2,19","0,84","4,63","12,59"
"0,21","1,08","1,27","8,34","6,32","7,19","24,41"
"0,19","5,06","5,27","2,61","7,21","2,82","23,16"
"0,19","1,28","2,18","4,31","7,59","7,01","22,56"
"0,19","5,44","1,42","5,93","3,27","7,42","23,67"
"0,19","8,11","1,33","0,28","7,96","8,38","26,25"
"0,18","7,66","4,66","3,42","7,75","7,23","30,9"
"0,18","4,27","3,34","8,88","7,27","1,17","25,11"
"0,17","8,81","7,82","4,29","1,09","6,6","28,78"
"0,17","5,08","7,82","0,16","0,89","8,87","22,99"
"0,17","1,5","2,99","3,86","3,76","8,04","20,32"
"0,16","4,28","0,29","8,26","0,7","8,96","22,65"
"0,16","5,56","7,25","2,12","0,57","6,34",22
"0,16","6,23","4,71","7,66","0,49","7,42","26,67"
"0,16","4,59","4,99",2,"1,4","7,76","20,9"
"0,14","4,5","8,68","4,08","7,84","7,6","32,84"
"0,14","0,47","5,84","8,54","0,85","8,68","24,52"
"0,14","0,47","5,84","8,54","0,85","8,68","24,52"
"0,14","2,11","0,38","3,24","2,61","5,13","13,61"
"0,12","1,58","8,95","0,86","2,68","8,31","22,5"
"0,12","1,07","4,11","2,91","0,44","7,84","16,49"
"0,12","6,89","1,1","3,84","0,25","7,15","19,35"
"0,12","4,49","1,09","3,35","3,84",3,"15,89"
"0,11","6,16","8,85","2,09","1,84","3,61","22,66"
"0,11","0,16","3,79","2,18","2,31","8,28","16,83"
"0,11","6,16","8,85","2,09","1,84","3,61","22,66"
"0,11","7,78","6,97","1,5","7,55","6,55","30,46"
"0,09","7,52","1,37","8,83","4,9","3,95","26,66"
"0,09","1,93","3,61","1,74","8,21","5,95","21,53"
"0,09","4,98","1,86","8,78","0,11","1,14","16,96"
"0,08","6,84","7,86","1,99",7,"7,06","30,83"
"0,08","6,19","5,45","7,53","6,67","2,33","28,25"
"0,07","4,78","6,03","4,69","5,03","4,14","24,74"
"0,07","6,25","8,64","2,8","2,7","5,93","26,39"
"0,06","0,61","4,39","7,68","1,16","8,6","22,5"
"0,06","4,51","8,1","6,22","8,91","3,59","31,39"
"0,05","5,89","4,68","3,47","3,09","2,11","19,29"
"0,05","0,88","3,39","3,35","4,18","6,27","18,12"
"0,05","1,42","6,76","2,36","0,25","8,7","19,54"
"0,05","8,21","3,77","2,89","2,36","8,91","26,19"
"0,05","6,48","4,69","2,35","5,1","0,23","18,9"
"0,05","1,42","6,76","2,36","0,25","8,7","19,54"
"0,05","3,26","7,45","1,42","1,57","8,34","22,09"
"0,05","0,88","3,39","3,35","4,18","6,27","18,12"
"0,05","3,26","7,45","1,42","1,57","8,34","22,09"
"0,04","2,98","0,56","0,35","7,32","5,06","16,31"
"0,04","7,17","1,2","1,99","8,25","0,67","19,32"
"0,03","1,8","3,69","2,95","8,34","8,82","25,63"
"0,03","2,61","5,8","6,88","3,95","2,6","21,87"
"0,03","6,58","0,7","4,34","5,64","3,75","21,04"
"0,03","6,55","0,9","2,55","5,58","2,05","17,66"
"0,03","2,06","8,11","2,32","7,41","8,25","28,18"
"0,03","4,12","6,45","4,44","1,71","2,98","19,73"
"0,02","5,17","4,84","8,26","4,1","0,08","22,47"
"0,02","8,12","8,54","0,03","4,12","0,13","20,96"
"0,01","0,31","8,79","8,24","1,74","5,73","24,82"
0,"1,97","7,91","4,24","8,93","0,86","23,91"
0,"6,55","4,94","7,24","1,85","3,31","23,89"
0,"4,48","1,95","3,55","6,57","1,46","18,01"
0,"4,04","4,05","4,57","3,82","2,9","19,38"
